,Unnamed: 0,Tweets,Angry,Fear,Happy,Sad,Surprise
783,783,"RT @TheDiamondNFT: 🎊🎁#NFTGiveaway Supermeta+🎁🎊

• 1x Deadmates #NFT ($250)
• 10x Project J WL

Enter
1⃣Follow @supermetaplus_ &amp; Me 
2⃣RT +…",0.0,0.0,0.0,0.0,0.0
784,784,RT @BBCLauraKT: BREAKING: The government have set up a Cost of Living Working Group to give ordinary people handy money saving tips. So far…,0.0,0.5,0.0,0.12,0.38
785,785,RT @Sigal_Acon: Let's go home and watch some Netflix 🍿 https://t.co/4KcE4OWSJs,0.0,0.0,0.0,0.67,0.33
786,786,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
787,787,"@iam_Vaithy @muthuwu @NetflixIndia @Netflix_INSouth Dhanush has had big openings in the recent past (Karnan etc) and he's more than just a recognisable face in bollywood after atrangi re atleast, he's got a good number of audience which makes theater release a likely possibility",0.0,0.5,0.17,0.33,0.0
788,788,RT @Variety: ‘Heartstopper’ Tops Twitter Chart After Netflix Debut https://t.co/8hZIjI2aCV,0.0,0.0,0.0,0.67,0.33
789,789,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
790,790,"RT @gowri_gal: TOP 10 Movies on @NetflixIndia 🇮🇳 from #TamilNadu (All Languages) 2021

💫 #Dhanush’s #JagameThanthiram - 9th
💫 #Rajinikanth’…",0.0,0.0,0.0,0.0,1.0
791,791,RT @adonishayesxxx: Netflix and chill homie? 😎 https://t.co/9WkjwVnB5x,0.0,0.0,0.0,1.0,0.0
792,792,RT @prettyboynavi: netflix be having the movie in the search bar but not on netflix😭,0.0,0.0,0.0,0.0,0.0
793,793,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
794,794,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
795,795,"RT @sejeong_news: [📊] Business Proposal Netflix Rankings for April 26

• #5 in Top 10 TV shows on Netflix worldwide (316 pts)
• #1 in Hong…",0.0,0.5,0.0,0.0,0.5
796,796,RT @SureshKondi_: .@dhanushkraja's The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/RBRLr7LM3W,0.0,1.0,0.0,0.0,0.0
797,797,@ceepee221 it's based on the cgi netflix reboot that i never finished watching tho... https://t.co/XRkCK9rIhv,0.0,0.0,0.0,0.5,0.5
798,798,"RT @GauravS7707: The first look of #Dhanush in the much-awaited #Netflix film #TheGrayMan, starring Ryan Gosling, Chris Evans, Ana de Armas…",0.0,0.0,0.0,0.0,1.0
799,799,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
800,800,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
801,801,RT @veritynicole_: been obsessed with the show bridgerton lately on netflix https://t.co/mq5HaWfnsD,0.0,0.0,0.0,0.0,0.0
802,802,"RT @Sammykinz: Hey @paramountplus @IMDbTV @PrimeVideo @netflix @hulu!!! @CBS settled their lawsuit for MacGyver, so if you want a fantastic…",0.0,0.0,0.0,0.0,1.0
803,803,"RT @previewph: Including Kathryn Bernardo and Daniel Padilla’s comeback teleserye ""2 Good 2 Be True"".
https://t.co/M8tX3cSjqn",0.0,0.0,1.0,0.0,0.0
804,804,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
805,805,"@p4watx * /  mt only 🖤
Netflix or dinner : Dinner first, then watch Netflix.?
kiss or hug : hug 
baby or daddy  : dadby
challenge or up to you : up to you",0.0,0.0,0.0,0.0,1.0
806,806,"@lovingjakee yuk 15k sebulan

halo!
aku jual app prem nih 🙀 ada netflix, disney, youtube, spotify, hbo go/max, wetv, viu, iqiyi, canva, scribd, vidio, grammarly, dll!

✔️ aman, legal, proses cepat, trusted 6000+ testi
💸 all e-wallet, qris, bca
💌 dm/wa : https://t.co/6uoOCTMZij https://t.co/A0niwLc252",0.0,1.0,0.0,0.0,0.0
807,807,"RT @HollywoodTamil0: The official first look's #TheGrayMan 

@RyanGosling @ChrisEvans @dhanushkraja Ana de Armas

Premiering On Netflix Fro…",0.0,0.0,0.0,0.0,1.0
808,808,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
809,809,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
810,810,"And not because it's a malicious interloper pulling the levers now but because people DO NOT LIKE preachers who have a long history of hypocrisy and corruption.

Just like Netflix and Disney people finally have a choice when they have both sides of a narrative.",0.5,0.5,0.0,0.0,0.0
811,811,RT @AngieCoss2002: Pikachu I choose you! Come to my crib so we can watch Netflix or Pokémon 🍑 https://t.co/g5tObvZkpr,0.0,0.0,0.0,0.0,1.0
812,812,"RT @AniGuha: Ryan Gosling, Chris Evans, Regé-Jean Page and…

Dhanush. How to not be excited? 

#TheGrayMan on @netflix. https://t.co/JmAXSk…",0.0,0.0,0.0,1.0,0.0
813,813,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
814,814,RT @roy183sourav: First look of @dhanushkraja for #TheGrayMan on Netflix..the film also star chris evans and ryan Gosling https://t.co/LYX1…,0.0,0.0,0.0,0.0,1.0
815,815,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
816,816,anybody watching the pacific rim anime on netflix?,0.0,0.0,0.0,0.0,1.0
817,817,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
818,818,RT @jaymo_ke: With all durexpect let's Netflix and chill.😌,0.0,0.0,0.0,1.0,0.0
819,819,RT @evensfiIm: state of grace red taylor's version taylor swift heartstopper web comic series tv show trailer teaser release date 22 april…,0.25,0.25,0.0,0.5,0.0
820,820,"RT @netflix: The fans are ready. Are you? Ozark, the final episodes, streaming this Friday. https://t.co/DVaWE6vrHa",0.0,0.33,0.33,0.33,0.0
821,821,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
822,822,@guardian Nobody NEEDS Netflix when everything is available online for free.,0.0,0.0,0.5,0.5,0.0
823,823,"After Netflix fell 35% in one day last week, investors are wondering if the credits are rolling on media stocks. Adam Coons of Winthrop Capital Management tells us some will struggle, but the best content will win out https://t.co/pc7OuSkDlD",0.1,0.5,0.1,0.1,0.2
824,824,The best show Netflix ever had to offer ends this week (Ozark) and I’m distraught to say the least,0.0,0.4,0.0,0.0,0.6
825,825,RT @netflix: SCREAM (1996) https://t.co/LV6LZar2JH,0.0,0.0,0.0,0.0,0.0
826,826,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
827,827,"RT @TastefulTyrant: We’re far from winning but the whitepills keep piling up:

-Rittenhouse: Won
-Rogan: Cancellation failed
-COVID: Ended…",0.0,1.0,0.0,0.0,0.0
828,828,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
829,829,"@Hideki_Naganuma That's technically true since Elon couldn't accept that his ex left him for a trans girl.

So he began whining about ""wokism"" on Netflix.",0.0,0.0,0.0,0.0,0.0
830,830,RT @uzayvert: girls get a playstation jus to watch Netflix and play fortnite,0.0,0.33,0.0,0.0,0.67
831,831,@netflix Brawl for Netflix. https://t.co/fSIu3DRCpJ,0.0,0.0,0.0,0.0,0.0
832,832,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
833,833,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
834,834,"RT @PaulCollider: @SenWarren You have a house, make $100k/year, and bought Netflix at $1 and haven't touched it.

Last year you were charge…",0.0,0.0,0.0,1.0,0.0
835,835,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
836,836,RT @ginalinette_: Watched Gangubai on Netflix and it's gonna take 2-5 business days to get out of the character.Such an outstanding perform…,0.0,0.25,0.5,0.0,0.25
837,837,&gt;that time Netflix hired cunnyposters to make a movie https://t.co/d9rpIeWszu,0.0,0.0,0.0,1.0,0.0
838,838,Heartstopper on Netflix 🥲😩😍,0.0,0.0,0.0,0.0,0.0
839,839,"RT @Lanches59287740: All I want from this new Netflix agreement is South African movies and TV shows that's not about heists, aids, aparthe…",0.0,0.0,0.0,0.0,0.0
840,840,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
841,841,"RT @_oluwaseun9: For erotic comics and wallpapers, regular wallpapers, Netflix logins, hookups, sure legit betting odds🔥🔥🔥 

https://t.co/v…",0.0,1.0,0.0,0.0,0.0
842,842,"Why Are TV Shows So Expensive Right Now? 

#culture #streaming #Netflix https://t.co/GpKCVEmxqw https://t.co/5fbrpQ3rOq",0.0,1.0,0.0,0.0,0.0
843,843,"RT @vamsikaka: The First Look of @dhanushkraja from @NetflixFilm's #TheGrayMan Directed by @Russo_Brothers Releases on Netflix, July 22nd h…",0.0,0.5,0.0,0.0,0.5
844,844,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
845,845,"RT @MimiBb_2: Forget Rihanna &amp; Beyonce, Can i be your girlfriend, We will watch Netflix and play Anime &amp; Pokémon together 😍 https://t.co/VF…",0.33,0.33,0.0,0.0,0.33
846,846,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
847,847,"RT @TheTwistedGrim: 👀Shuuko Komi👀

Recently watched this netflix series called ''Komi can't comunicate'', mommy is a cutie &lt;3

BG @Mizu_wol…",0.0,0.0,0.0,0.0,1.0
848,848,"Hopefully this will send a message to other hard-left woke media companies. Netflix stock price today drops below $200 a staggering 70% loss in 6 months.

#NetflixTanks https://t.co/4cb2dJDUoX",0.0,0.67,0.0,0.0,0.33
849,849,"RT @dolomiteHEX: It is sad for the people that bought this $NFLX stock a year ago.

Sorry for you guys/girls.

Next time, consider $HEX!!!!…",0.0,0.33,0.0,0.67,0.0
850,850,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
851,851,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
852,852,"RT @RubinReport: What an insane tweet by Jeff Bezos who owns the propaganda outlet know as Washington Post, as well as Amazon, which sells…",0.0,0.0,0.0,0.0,1.0
853,853,"@lariesmanis 25k sebulan

halo!
aku jual app prem nih 🙀 ada netflix, disney, youtube, spotify, hbo go/max, wetv, viu, iqiyi, canva, scribd, vidio, grammarly, dll!

✔️ aman, legal, proses cepat, trusted 6000+ testi
💸 all e-wallet, qris, bca
💌 dm/wa : https://t.co/6uoOCTMZij https://t.co/BPUOPZ7qfG",0.0,1.0,0.0,0.0,0.0
854,854,"After Netflix fell 35% in one day last week, investors are wondering if the credits are rolling on media stocks. Adam Coons of Winthrop Capital Management tells us some will struggle, but the best content will win out https://t.co/SPYlAGBABl",0.1,0.5,0.1,0.1,0.2
855,855,"RT @RubinReport: What an insane tweet by Jeff Bezos who owns the propaganda outlet know as Washington Post, as well as Amazon, which sells…",0.0,0.0,0.0,0.0,1.0
856,856,"RT @Tesla: You can stream Netflix &amp; YouTube, play video games or sing Caraoke in your Tesla 📺🎮🎤",0.0,1.0,0.0,0.0,0.0
857,857,"RT @Viviana2451: Can I invite you over to watch anime, Netflix and play with Pokémon?  🙈 https://t.co/dsGrrHKP72",0.0,0.67,0.0,0.0,0.33
858,858,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
859,859,RT @roy183sourav: First look of @dhanushkraja for #TheGrayMan on Netflix..the film also star chris evans and ryan Gosling https://t.co/LYX1…,0.0,0.0,0.0,0.0,1.0
860,860,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
861,861,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
862,862,"RT @OSPyoutube: and so netflix, hearing the prophecy of its doom, sacrificed its animation projects and exposed its hype titles on the moun…",0.0,0.5,0.0,0.5,0.0
863,863,RT @rosealinaof: Te paso a buscar y vemos Pokémon en Netflix? 😈😍 RT https://t.co/TWHhIwYnhI,0.0,0.0,0.0,0.0,0.0
864,864,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
865,865,"@netflix Do 6.99 a month for 6 months and then we can talk about our relationship.

Until then your emails will be left unread.",0.0,0.0,0.0,0.0,0.0
866,866,RT @sekartweets: First look of @dhanushkraja from his @netflix film #TheGrayMan 🔥🔥 https://t.co/SoUd4YKhRK,0.0,0.0,0.0,0.0,1.0
867,867,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
868,868,"RT @netflix: The fans are ready. Are you? Ozark, the final episodes, streaming this Friday. https://t.co/DVaWE6vrHa",0.0,0.33,0.33,0.33,0.0
869,869,"RT @YingjueChen: The Netflix trainee program will continue next year, one of the biggest things I've learned is recruiters notice GROWTH, t…",0.0,0.67,0.0,0.0,0.33
870,870,"RT @ImprovementWiz: Don't do these things while eating - 

1. Watching Netflix
2. Swallowing quickly
3. Thinking about other things

Mindfu…",0.0,0.33,0.0,0.17,0.5
871,871,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
872,872,"RT @Chrissuccess: #TheGrayMan 

Ryan Gosling, Chris Evans, Dhanush, Ana de Armas.

Premiers July 22 on NETFLIX. https://t.co/r9vla34iOI",0.0,0.0,0.0,0.0,0.0
873,873,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
874,874,"RT @netflix: Heartstopper taught me that ""Hi"" can be the most romantic word in the English language. https://t.co/Vu8x00B0Uz",0.25,0.0,0.25,0.25,0.25
875,875,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
876,876,"@PIB_India @NetflixIndia @MIB_India @netflix It's like welcoming Audrey truschke to India, ask her to do research on Aurangzeb and blame Hindus for their genocide.",0.0,0.5,0.5,0.0,0.0
877,877,RT @rPrequelMemes: The fall of Netflix... https://t.co/FNXg1ppwyV https://t.co/cTu32lUwk0,0.0,0.0,0.0,0.0,0.0
878,878,"The economics of Netflix 2021

As if they still make $180m on DVDs 🤯 https://t.co/AlFpKN6KOP",0.0,0.0,0.0,1.0,0.0
879,879,"RT @forever_23babyy: Can I invite you over to watch anime, Netflix and play with Pokémon?  🙈 https://t.co/rPeE78mLyY",0.0,0.67,0.0,0.0,0.33
880,880,"RT @MrKartShyam: Still can't believe a Tamil actor will be starring in a film directed by the Russo Brothers for Netflix.

Do us proud Dhan…",0.25,0.25,0.25,0.0,0.25
881,881,"RT @netflix: The @Russo_Brothers created an epic, globe-hopping action-packed cinematic extravaganza coming your way July 22! 

The Gray Ma…",0.0,0.5,0.0,0.0,0.5
882,882,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
883,883,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
884,884,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
885,885,@_netflix_1__ @18HOTVIDS @Snap_chat_1 Movie name?,0.0,0.0,0.0,0.0,0.0
886,886,The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/2DjKj9n5ef,0.0,1.0,0.0,0.0,0.0
887,887,"RT @svpino: One of the most widely used topics in machine learning:

Recommender Systems.

(Netflix, Amazon, YouTube, Tinder → all of them…",0.0,1.0,0.0,0.0,0.0
888,888,RT @MischevousKat: 5 minutes into anime Netflix and chill 😎 https://t.co/4es8sGJLoa,0.0,0.0,0.0,1.0,0.0
889,889,"RT @netflix: The fans are ready. Are you? Ozark, the final episodes, streaming this Friday. https://t.co/DVaWE6vrHa",0.0,0.33,0.33,0.33,0.0
890,890,"RT @KoreanUpdates: Prior to worldwide release of the series on 6 May, Netflix #TheSoundOfMagic will drop its OST 'Sir, Do You Believe in Ma…",0.0,1.0,0.0,0.0,0.0
891,891,"RT @TheDiamondNFT: 🎊🎁#NFTGiveaway Supermeta+🎁🎊

• 1x Deadmates #NFT ($250)
• 10x Project J WL

Enter
1⃣Follow @supermetaplus_ &amp; Me 
2⃣RT +…",0.0,0.0,0.0,0.0,0.0
892,892,"RT @BingedHelps: #StreamingUpdate

....and here is the first look of superstar #Dhanush straight outta #TheGrayMan!! 🔥🔥

@dhanushkraja @Net…",0.0,0.0,0.0,0.0,1.0
893,893,RT @netflix: This moment of realization in Heartstopper is a crucial reminder that having a few people who love you for who you are is much…,0.0,0.5,0.5,0.0,0.0
